shape_id,distance_km,pack_used_kwh_heavy_duty,pack_used_kwh_medium_duty,kwh_per_km_heavy_duty,kwh_per_km_medium_duty,depot_code,record_type,from_stop_name,to_stop_name
56395_54990,2.418332261826861,5.44220177069237,3.6231441693370394,2.250394561821382,1.4981994933152971,STC,interline,Surrey Central Station @ Bay 1 Unloading Only,King George Station @ Bay 2
54990_61035,1.353003257341035,2.999924895206342,2.0860690995478697,2.2172340524160226,1.541806413420969,STC,interline,King George Station @ Bay 2,Surrey Central Station @ Bay 12
STC_55862,11.012748878989484,16.36897409450329,11.789111255331196,1.4863658723511441,1.0704966929576396,STC,pullout,STC,Southbound 160 St @ 88 Ave
PCT_53357,3.4491164804075645,6.009706287806654,4.485532352882505,1.7423900648019046,1.3004873504163224,PCT,pullout,PCT,Coquitlam Central Station @ Bay 9
STC_54920,6.296021466415117,11.813190581527278,8.110839475582791,1.8762945209990802,1.2882483833399334,STC,pullout,STC,Westbound 96 Ave @ Scott Rd
57097_STC,18.96146274743649,31.46980356280105,23.904814382669294,1.6596717237469265,1.2607051840397243,STC,pullin,Langley Centre @ Bay 4,STC
61035_60419,3.5428896180184903,6.560374997272735,4.709427840972735,1.8517017758351444,1.3292618028576006,STC,interline,Surrey Central Station @ Bay 12,Guildford @ Layover
56138_STC,16.58975236226258,25.0119854112298,18.19464985260288,1.5076768395968125,1.096740292157165,STC,pullin,Westbound Thrift Ave @ Johnston Rd,STC
STC_55905,7.940995393431071,11.894035760212912,8.166810065946176,1.4978016194357529,1.0284365701435747,STC,pullout,STC,Northbound 160 St @ 88 Ave
STC_57240,22.869043294449657,29.83303440577472,22.346307838931267,1.3045160666172348,0.9771422245877134,STC,pullout,STC,Eastbound 88 Ave @ 212 St
60419_54993,4.061880631539562,7.021066652598986,4.959555013131669,1.7285260916044725,1.2209996952204536,STC,interline,Guildford @ Layover,Surrey Central Station @ Bay 8
60314_61337,9.342532546401962,14.592863665022756,9.206900228990646,1.5619815711150853,0.9854822750964297,VTC,interline,Nanaimo Station @ Bay 1,Marine Drive Station @ Bay 1
58895_VTC,12.997690450609095,13.980912209708912,9.178532366019024,1.0756458820769763,0.7061664070934157,VTC,pullin,UBC Exchange @ Bay 9,VTC
58051_VTC,10.730689252864044,21.869050945855943,14.123086365768748,2.0379912632377315,1.3161397215933044,VTC,pullin,Eastbound Keefer Place @ Taylor St,VTC
VTC_51336,7.307903250678497,17.26945628619235,12.762039880628503,2.3631205413931804,1.7463339952459853,VTC,pullout,VTC,Northbound Knight St @ E 41 Ave
58135_61337,8.85043629981577,14.562563818612936,9.354868372989582,1.645406319563711,1.0569951645416975,VTC,interline,Southbound Granville St @ W Broadway,Marine Drive Station @ Bay 1
VTC_51818,10.888649439682975,22.19731177473203,16.483946127965798,2.0385734610791464,1.513865077508247,VTC,pullout,VTC,29th Avenue Station @ Bay 1
VTC_60160,13.37053956916276,22.652440485919957,17.342880129958665,1.6942054109891402,1.2970965038656734,VTC,pullout,VTC,UBC Exchange @ Bay 3
51843_61337,12.5268370656419,22.826587281877604,15.150649779568605,1.8222147507997404,1.209455323812201,VTC,interline,Burrard Station @ Bay 3,Marine Drive Station @ Bay 1
54990_57097,21.397964933239905,27.234312932050013,19.769245471395717,1.272752479827829,0.9238843755971339,STC,interline,King George Station @ Bay 2,Langley Centre @ Bay 4
STC_55210,5.692152272486196,8.845437065781002,6.270096381705349,1.5539705619852517,1.1015334941077957,STC,pullout,STC,Surrey Central Station @ Bay 2
58051_61337,9.22185330997506,19.508958326312637,12.698096510699116,2.115513842018096,1.3769571130527403,VTC,interline,Eastbound Keefer Place @ Taylor St,Marine Drive Station @ Bay 1
58135_VTC,6.975809195606722,11.323258827571088,7.270515080510493,1.623217967988909,1.0422468385587973,VTC,pullin,Southbound Granville St @ W Broadway,VTC
VTC_50927,6.994484313260706,14.144586470530117,9.845230156431525,2.022248651514404,1.407570553524031,VTC,pullout,VTC,W 10 Ave @ Fir St
51317_VTC,4.698823457156921,7.069549394788617,4.409201621845863,1.504536073603866,0.9383629034051224,VTC,pullin,Southbound Knight St @ E 63 Ave,VTC
51818_VTC,10.292802645236362,14.578972155613643,8.566990800877077,1.4164239476952347,0.8323282876546737,VTC,pullin,29th Avenue Station @ Bay 1,VTC
VTC_60159,13.476363444908904,22.724018201024855,17.307795606476354,1.6862129233839807,1.2843075713437284,VTC,pullout,VTC,UBC Exchange @ Bay 2
VTC_60351,10.437901363596902,20.752024431963832,14.019975414778866,1.9881414576629686,1.3431795268419342,VTC,pullout,VTC,Southbound Station St @ National Ave
VTC_50001,10.608290766097443,20.93621047502353,14.16772401292818,1.9735705719843781,1.3355331528247856,VTC,pullout,VTC,Westbound Davie St @ Bidwell St
50001_VTC,10.894556034484417,20.33398478736496,13.53565771173316,1.8664353758888408,1.2424239839502311,VTC,pullin,Westbound Davie St @ Bidwell St,VTC
50357_VTC,10.426127756131018,18.307070479235698,12.121166676661275,1.7558839587852106,1.1625760742796865,VTC,pullin,Southbound Alma St @ W 10 Ave,VTC
VTC_51272,10.768589054157005,22.265961938785875,14.955706729464408,2.06767681697265,1.388826953489422,VTC,pullout,VTC,Eastbound E Pender St @ Main St
VTC_50907,13.318447270101172,24.800222890419928,17.548138676607564,1.8620956623145106,1.3175814207713015,VTC,pullout,VTC,Westbound E Broadway @ Renfrew St
VTC_51843,10.563127916938146,21.339607983168328,14.497871419209243,2.0201978193362518,1.3724979507217434,VTC,pullout,VTC,Burrard Station @ Bay 3
VTC_50410,10.57020496994323,21.059734059796337,14.221097358570589,1.9923676144105504,1.3453946634912763,VTC,pullout,VTC,Southbound Cambie St @ W Hastings St
VTC_51305,7.277743623484573,17.19528131930291,12.68400781834094,2.3627214984346803,1.7428489480463252,VTC,pullout,VTC,Southbound Knight St @ E 41 Ave
55456_61677,7.08897562045442,12.653510831345438,8.674014326838284,1.7849561782713985,1.2235920662232802,STC,interline,Newton Exchange @ Bay 5,Surrey Central Station @ Bay 5A
STC_60419,9.449346662423505,15.037095047893567,10.92164927193127,1.5913370082706813,1.1558099900559855,STC,pullout,STC,Guildford @ Layover
STC_61707,2.044141278621236,2.84164386943356,2.038866091655784,1.390140642015818,0.9974193628294565,STC,pullout,STC,Newton Exchange @ Layover
57027_STC,19.00428502355834,31.479658875087164,24.100967055945528,1.6564505760708146,1.2681859394378254,STC,pullin,Langley Centre @ Bay 3,STC
56395_60419,3.6771982526633273,6.674819238386702,4.988272676527907,1.8151915615515841,1.3565416748784194,STC,interline,Surrey Central Station @ Bay 1 Unloading Only,Guildford @ Layover
STC_55645,2.1071405932304104,2.910903136480449,1.829757612619877,1.381447040521301,0.8683604779378846,STC,pullout,STC,Newton Exchange @ Bay 2
53104_55713,4.345102158896521,10.690664050440368,8.463526570671656,2.460394177050917,1.9478314343755379,STC,interline,Scott Road Station @ Bay 1,Surrey Central Station @ Bay 5
59863_61668,2.6535823247067136,4.416423803326498,3.3047213933085717,1.6643251510256505,1.2453811447790017,STC,interline,Langley Centre @ Bay 7,Northbound 198 St @ 64 Ave
56395_STC,5.87070521736461,8.909149061064129,6.183018033011764,1.5175602812950455,1.0531985177391265,STC,pullin,Surrey Central Station @ Bay 1 Unloading Only,STC
50408_VTC,10.571545571036877,19.570658822734703,12.86538210438624,1.8512580484307724,1.2169821354820476,VTC,pullin,Northbound Seymour St @ W Hastings St,VTC
60351_VTC,9.846920142586177,19.7794087763432,12.71364445078975,2.0086898735779095,1.2911290298583313,VTC,pullin,Southbound Station St @ National Ave,VTC
VTC_58051,9.933801575540214,17.615500685046943,11.93070429031002,1.7732889620446226,1.2010209988174856,VTC,pullout,VTC,Eastbound Keefer Place @ Taylor St
VTC_51290,10.50526212148292,21.94736243172011,14.81634744007594,2.0891779926974374,1.410373893458307,VTC,pullout,VTC,Southbound Clark Dr @ E Broadway
56705_RTC,0.6835867705852705,1.1583214761724292,0.8108605929002178,1.6944761455531128,1.1861853210031823,RTC,pullin,Southbound No. 5 Rd @ Horseshoe Way,RTC
61321_55488,36.43733817934148,46.1825039535291,38.33672824442025,1.2674499911662795,1.0521275746249668,RTC,interline,Bridgeport Station @ Bay 1 Unloading Only,Southbound White Rock Centre @ Bay 11
57518_61327,15.222895722266548,17.11570921919295,13.834161974539173,1.1243399108461198,0.9087733521227455,RTC,interline,Ladner Exchange @ Bay 7,Bridgeport Station @ Bay 8
57359_RTC,17.871228264372203,21.34424969614731,16.147581893051292,1.1943359113541663,0.9035518798247827,RTC,pullin,Westbound 2nd Ave @ 52A St,RTC
RTC_61327,10.409775486200472,13.08823989216525,9.947172970267433,1.2573028024970794,0.9555607595431544,RTC,pullout,RTC,Bridgeport Station @ Bay 8
56081_61329,36.34702733637544,37.19460801483257,29.33592803976852,1.0233191196246436,0.8071066656504714,RTC,interline,White Rock Centre @ Bay 5,Bridgeport Station @ Bay 10
RTC_58597,13.216564195397416,15.32566632620711,12.318108521404865,1.1595802131044144,0.932020481215123,RTC,pullout,RTC,South Delta Exchange @ Bay 2
57359_61329,24.886624453555537,28.455948893759164,22.48305108788061,1.1434234058887676,0.9034190687386883,RTC,interline,Westbound 2nd Ave @ 52A St,Bridgeport Station @ Bay 10
57359_61326,24.884220879069304,28.496118105903225,22.193313507569258,1.1451480938216543,0.891862904425373,RTC,interline,Westbound 2nd Ave @ 52A St,Bridgeport Station @ Bay 7
RTC_57518,7.561755988215634,9.068929177452674,7.245915477540685,1.199315237305441,0.9582318563086193,RTC,pullout,RTC,Ladner Exchange @ Bay 7
56280_RTC,29.942774319602577,29.62759977552043,23.00546037183588,0.9894741034775855,0.7683142559296832,RTC,pullin,White Rock Centre @ Bay 1,RTC
RTC_58048,1.2042694733809505,1.88784609757337,1.4072905420178137,1.5676276276216639,1.1685844182921017,RTC,pullout,RTC,Southbound Hwy 99 Onramp @ Steveston Hwy
61321_57396,15.510535262151356,17.389784471257524,14.102025930885889,1.1211595330105655,0.9091901531791429,RTC,interline,Bridgeport Station @ Bay 1 Unloading Only,Ladner Exchange @ Bay 5
RTC_61326,10.011699504317315,11.873116289778672,9.478533078335849,1.1859241564989704,0.9467456623371935,RTC,pullout,RTC,Bridgeport Station @ Bay 7
56081_RTC,28.90757889589785,29.032265091210427,22.599464914312264,1.0043132700860766,0.7817833861388944,RTC,pullin,White Rock Centre @ Bay 5,RTC
57377_61326,21.188644092319954,23.288176434213888,19.055009487418,1.0990876213100833,0.8993029192615817,RTC,interline,South Delta Exchange @ Bay 1,Bridgeport Station @ Bay 7
RTC_55488,28.40926785796911,36.986734997492434,30.792452842733116,1.3019249627412433,1.0838875889614135,RTC,pullout,RTC,Southbound White Rock Centre @ Bay 11
57518_RTC,8.235074571755451,9.817258617570852,7.769824150411989,1.192127470374337,0.943503799839388,RTC,pullin,Ladner Exchange @ Bay 7,RTC
61321_57518,14.779039250188903,16.89892314594622,13.700250060707903,1.1434385456233376,0.9270054587975188,RTC,interline,Bridgeport Station @ Bay 1 Unloading Only,Ladner Exchange @ Bay 7
57359_61327,25.09324966265405,29.207357648862807,22.513681436773844,1.1639527777995105,0.8972007109258813,RTC,interline,Westbound 2nd Ave @ 52A St,Bridgeport Station @ Bay 8
61321_58597,20.492017671692825,23.45823176375458,18.891155043419666,1.1447497332661005,0.9218787210746674,RTC,interline,Bridgeport Station @ Bay 1 Unloading Only,South Delta Exchange @ Bay 2
56081_61327,39.76748086510764,40.12951301135899,32.08748162861407,1.0091037234035358,0.8068774015999571,RTC,interline,White Rock Centre @ Bay 5,Bridgeport Station @ Bay 8
RTC_61329,10.024581100216835,12.114073999688998,9.619588387301782,1.2084369290430466,0.9596000362642292,RTC,pullout,RTC,Bridgeport Station @ Bay 10
53096_61917,11.048977018385768,7.723855729858465,2.351744625669921,0.6990561856546339,0.2128472728069359,BTC,interline,SFU Transit Exchange @ Bay 2,Westbound W Pender St @ Howe St
51861_BTC,10.63083924108177,5.85806323093756,0.8133968534215371,0.5510442871057335,0.0765129483172175,BTC,pullin,SFU Transit Exchange @ Bay 1,BTC
BTC_58393,7.474992142460842,17.146635161443157,13.220778364115182,2.2938666469016935,1.768667861069185,BTC,pullout,BTC,Westbound Hastings St @ Duthie Ave
60358_BTC,17.39038902936319,30.38018011333057,19.02074350498993,1.7469523000339138,1.0937503165037843,BTC,pullin,UBC Exchange @ Unloading Only,BTC
59314_BTC,8.944401207008156,12.349453340046695,8.710406990316361,1.3806908986115916,0.973839029435704,BTC,pullin,Production Way Station @ Bay 1,BTC
60257_59832,9.444934426505478,18.760723151827914,13.008831163932308,1.9863264586760265,1.3773341959289211,BTC,interline,Phibbs Exchange @ Bay 5,Southbound Howe St @ Dunsmuir St
BTC_60162,17.693293552656666,36.3742323238118,24.940582912557502,2.055820314943578,1.4096065742837713,BTC,pullout,BTC,UBC Exchange @ Bay 4
52807_BTC,10.66416464919309,5.890430465466167,0.615571187725486,0.5523574193794795,0.0577233386744515,BTC,pullin,SFU Transit Exchange @ Bay 3,BTC
61651_BTC,13.6099629685662,20.01899092182294,14.745055045867884,1.4709070824115495,1.083401555163913,BTC,pullin,New Westminster Station @ Bay 4,BTC
BTC_51861,11.33441089520399,32.35437813962536,27.557324622868748,2.85452666563515,2.431297477889149,BTC,pullout,BTC,SFU Transit Exchange @ Bay 1
53104_STC,8.614622056964137,15.18940908889554,11.954262518852426,1.7632124762358303,1.3876711525827756,STC,pullin,Scott Road Station @ Bay 1,STC
56996_STC,23.030635275384824,34.292080872230734,26.018359802220104,1.4889767677786188,1.1297282724123796,STC,pullin,Westbound 40 Ave @ 208 St,STC
STC_57027,19.454630267260487,24.96247065222703,18.08576017148697,1.283112056579944,0.9296378251877067,STC,pullout,STC,Langley Centre @ Bay 3
61035_61707,6.686007859088855,10.867626470846718,7.669242592399132,1.6254283123633237,1.1470585667908964,STC,interline,Surrey Central Station @ Bay 12,Newton Exchange @ Layover
61035_54990,1.9298400477835356,4.40091572975494,2.870155721139527,2.2804562143942917,1.4872505752152698,STC,interline,Surrey Central Station @ Bay 12,King George Station @ Bay 2
57143_STC,19.01486571883033,31.381142496597977,24.100279905848264,1.6503478362995425,1.2674441283054592,STC,pullin,Langley Centre @ Bay 5,STC
STC_55693,3.592992529289102,4.729329045864674,2.8891289872032724,1.3162646477309552,0.8041010282242101,STC,pullout,STC,Northbound 140 St @ 77A Ave
STC_61677,6.121982660939329,9.4456103022005,6.628275341239275,1.542900531631236,1.0827007700512277,STC,pullout,STC,Surrey Central Station @ Bay 5A
55714_54990,2.402499467821359,5.442962925925089,3.343523679412986,2.265541782142783,1.3916855026173924,STC,interline,Surrey Central Station @ Bay 6,King George Station @ Bay 2
57097_60866,4.237927310928168,5.979574659093642,4.271473202914858,1.4109667817270863,1.0079156364716748,STC,interline,Langley Centre @ Bay 4,Westbound 56 Ave @ 213A St
55538_55713,6.951096992293112,12.793231152126973,9.300716395940125,1.8404621840712636,1.3380213808341481,STC,interline,Newton Exchange @ Bay 1,Surrey Central Station @ Bay 5
STC_55192,3.681672545998066,5.668236172107755,4.108063432021954,1.5395818344217114,1.1158144513659611,STC,pullout,STC,Scottsdale Exchange @ Bay 9
STC_58515,7.417266152620519,11.42041969399984,8.149279911572803,1.5397074149705425,1.0986905072421682,STC,pullout,STC,Westbound 91 Ave @ 152 St
56372_STC,15.544225706435505,22.020876277414423,16.568351367102423,1.4166595810750164,1.0658846365208734,STC,pullin,Eastbound 24 Ave @ 136 St,STC
61035_STC,5.958131504070941,9.073177247708092,6.327517858379703,1.522822589851998,1.061997012663513,STC,pullin,Surrey Central Station @ Bay 12,STC
STC_55299,19.428922785189226,24.902733751050683,17.98384516678636,1.281735175252957,0.9256223500201227,STC,pullout,STC,Langley Centre @ Bay 1
STC_55538,2.0799896841964545,3.5624725572133555,2.3246466726912267,1.7127356853164475,1.1176241355203107,STC,pullout,STC,Newton Exchange @ Bay 1
57210_55612,17.097316275953514,24.181551476497287,18.7919653992554,1.4143477892204277,1.0991178437568778,STC,interline,Westbound 88 Ave @ 212 St,Surrey Central Station @ Bay 4
STC_61703,2.103220965207748,3.4107997627861493,2.066973941846204,1.6217030065831641,0.9827659461553706,STC,pullout,STC,Newton Exchange @ Bay 12
54909_55738,4.318128820689321,6.723088683581688,4.626957848390748,1.5569449089544423,1.0715191789141962,STC,interline,Eastbound 96 Ave @ Scott Rd,Surrey Central Station @ Bay 7
STC_55441,5.80976463981966,8.91243549479661,6.309990194530658,1.5340441562316471,1.086100829503917,STC,pullout,STC,Surrey Central Station @ Bay 10
53104_55203,4.581381911517961,11.006297558799552,9.158403111936266,2.4023968687545647,1.9990481668667062,STC,interline,Scott Road Station @ Bay 1,Southbound Scott Rd @ 92 Ave
STC_60677,1.9285988971277876,2.9741129452727217,1.962828604207924,1.5421106740763935,1.0177484842136504,STC,pullout,STC,Newton Exchange @ Bay 11
54910_STC,6.136288044438974,8.257128091991955,5.942882667803702,1.3456226357357846,0.9684816985065514,STC,pullin,Northbound Scott Rd @ 96 Ave,STC
STC_56019,2.1737975744010183,3.4924584887316,2.240885509731405,1.6066162414841842,1.0308620895157972,STC,pullout,STC,Newton Exchange @ Bay 4
STC_57188,19.12618758142425,24.17073519308627,17.358265530594746,1.2637508175733563,0.9075653711277752,STC,pullout,STC,Langley Centre @ Bay 6
55299_STC,18.90886491998114,31.31629527570565,23.89778745244536,1.656170024389644,1.263840402561255,STC,pullin,Langley Centre @ Bay 1,STC
57210_55836,17.44603795191419,24.109997326535478,18.704211310493992,1.3819755174778876,1.0721179996310712,STC,interline,Westbound 88 Ave @ 212 St,Surrey Central Station @ Bay 3
54793_STC,3.7486327952065177,6.120966388267069,4.041253977409221,1.6328530220655706,1.0780607752716902,STC,pullin,Scottsdale Exchange @ Bay 6,STC
STC_55836,5.776758239540943,8.866033430281338,6.2769731407182245,1.5347766104516585,1.0865909356831647,STC,pullout,STC,Surrey Central Station @ Bay 3
STC_57248,26.61831385829768,32.64366182578486,23.9137490397889,1.226360993395865,0.8983945852879148,STC,pullout,STC,Northbound Trattle St @ 9000 Block
61321_RTC,9.576576833416862,11.218346019315373,8.668128693006423,1.1714359122739622,0.9051385316264089,RTC,pullin,Bridgeport Station @ Bay 1 Unloading Only,RTC
61321_56022,23.069062706099604,30.797974505517477,25.422512358311167,1.335033629145856,1.1020175670851722,RTC,interline,Bridgeport Station @ Bay 1 Unloading Only,Scottsdale Exchange @ Bay 8
RTC_61717,45.73159714756231,50.89798696619248,42.42488545793293,1.1129719961881006,0.9276930635298041,RTC,pullout,RTC,Carvolth Exchange @ Bay 9
61332_61331,4.38808839201167,7.755296903962441,5.206787611556062,1.7673520246494197,1.1865730920632318,RTC,interline,Richmond-Brighouse Station @ Bay 6,Bridgeport Station @ Bay 12
RTC_61332,9.479498915782017,12.552372969019236,9.308411106926227,1.3241599667384656,0.9819518088059536,RTC,pullout,RTC,Richmond-Brighouse Station @ Bay 6
55456_RTC,26.61178655085028,29.7570416693828,22.657883030256315,1.1181903031020677,0.8514228455485777,RTC,pullin,Newton Exchange @ Bay 5,RTC
56394_61693,22.799077771658947,23.12719007957421,17.942250521138874,1.0143914728131298,0.7869726442813625,RTC,interline,Scottsdale Exchange @ Bay 1,Bridgeport Station @ Bay 6
56394_RTC,23.110094233645587,23.2842196707535,17.84766272581372,1.0075346052399219,0.7722886174920748,RTC,pullin,Scottsdale Exchange @ Bay 1,RTC
RTC_58432,54.62770618643322,62.197452137401946,52.00731905058513,1.1385697200086478,0.9520319025128889,RTC,pullout,RTC,Lougheed Station @ Bay 8
RTC_61328,9.947040650521386,11.83407150302896,9.3642598457642,1.1897077652345438,0.9414116393777241,RTC,pullout,RTC,Bridgeport Station @ Bay 9
XHT_59073,22.16218606804113,25.595426296959563,20.137522339068823,1.1549143310311485,0.9086433205300102,XHT,pullout,XHT,Northbound Railway Ave @ Steveston Hwy
59868_XHT,5.221730679899822,4.307781625147876,2.2116283562599204,0.8249720043452184,0.42354316831643835,XHT,pullin,Edmonds Station @ Bay 7,XHT
XHT_59227,24.203021555358166,28.546010223356102,22.27199589941985,1.1794399372022402,0.9202155131117992,XHT,pullout,XHT,Eastbound Chatham St @ 4th Ave
59889_XHT,17.383362018517623,23.03945381945536,16.759756898466588,1.3253738715740135,0.9641263226649287,XHT,pullin,Kootenay Loop @ Bay 1,XHT
61321_56664,18.14525923606764,22.94464275438832,17.197369880107114,1.2644979306099338,0.947761046363207,XHT,interline,Bridgeport Station @ Bay 1 Unloading Only,Ladner Exchange @ Bay 1
60358_XHT,30.77144826669153,36.65151221294536,26.34875219931549,1.1910883067736104,0.856272736042672,XHT,pullin,UBC Exchange @ Unloading Only,XHT
61649_XHT,6.06970124511898,8.011253532881332,5.671156056298525,1.3198760876943778,0.9343385822916821,XHT,pullin,New Westminster Station @ Bay 2,XHT
XHT_61656,5.951119449409282,8.803654551551974,6.371717651999615,1.4793274822312363,1.0706754764655384,XHT,pullout,XHT,New Westminster Station @ Bay 9
56394_55164,16.973964406639162,18.552626331295045,13.598877591130982,1.0930049036769753,0.8011609583564312,XHT,interline,Scottsdale Exchange @ Bay 1,Ladner Exchange @ Bay 6
VTC_51553,12.744094685157364,26.40616219644556,19.153918418390937,2.0720312308413686,1.5029642270862038,VTC,pullout,VTC,Westbound E 22 Ave @ Boundary Rd
VTC_51493,7.7176674764502415,16.213748572972708,12.256107838455948,2.100861254057328,1.5880585521278734,VTC,pullout,VTC,Eastbound W King Edward Ave @ Dunbar St
VTC_51560,11.06286777779254,23.042723660576065,16.036738992357243,2.0828888244358965,1.449600529850785,VTC,pullout,VTC,Nanaimo Station @ Bay 2
VTC_61804,16.163588275099553,30.820341388586943,21.284545645108675,1.906775949995368,1.316820577389867,VTC,pullout,VTC,Brentwood Station @ Bay 5 New
59767_VTC,12.230752438418747,21.38830306298587,14.233224104870096,1.7487315821880094,1.163724323301751,VTC,pullin,VCC-Clark Station @ Unloading Only,VTC
50042_61337,12.61010887114767,22.888546075108607,15.111897995007135,1.8150950407318314,1.1983955213569677,VTC,interline,Southbound Burrard St @ W Pender St,Marine Drive Station @ Bay 1
VTC_50042,12.07686271848006,24.04194012728034,16.61405864022966,1.9907438452944635,1.3756932597078186,VTC,pullout,VTC,Southbound Burrard St @ W Pender St
VTC_51507,6.47428985159395,14.953196560462684,11.507209324499192,2.3096272955374797,1.7773701190820415,VTC,pullout,VTC,Eastbound W King Edward Ave @ Granville St
58136_61337,7.244839755540488,9.438122837660377,5.407809877554507,1.3027372800678685,0.7464360924503384,VTC,interline,Southbound Granville St @ W King Edward Ave,Marine Drive Station @ Bay 1
RTC_61693,10.330099183938506,12.766005796317856,10.05556018273645,1.235806701272216,0.9734233915557252,RTC,pullout,RTC,Bridgeport Station @ Bay 6
RTC_61705,26.44766325833343,35.859203789069696,28.822274098426995,1.3558552768464627,1.0897852795878042,RTC,pullout,RTC,Newton Exchange @ Bay 10
RTC_56919,20.7463166039332,24.434623407344237,20.30065211136605,1.177781283965935,0.978518379861095,RTC,pullout,RTC,22nd Street Station @ Bay 7
55456_61331,25.75730746847247,28.704807999578374,22.1878128515138,1.1144335654925777,0.8614181772948197,RTC,interline,Newton Exchange @ Bay 5,Bridgeport Station @ Bay 12
58322_RTC,20.87579514532215,20.869907555821044,15.181548133474813,0.9997179705271046,0.7272320899775018,RTC,pullin,22nd Street Station @ Unloading Only,RTC
60596_61693,37.87284653666368,40.62456821991551,31.791995588987863,1.072656848768628,0.8394403509704741,RTC,interline,Westbound Vine Ave @ Anderson St,Bridgeport Station @ Bay 6
RTC_60596,28.910292409232213,35.67379967820324,29.69637137242478,1.2339480754200594,1.0271902806123656,RTC,pullout,RTC,Westbound Vine Ave @ Anderson St
58432_RTC,54.63860033200924,58.617857342536425,47.79911099577781,1.0728286776445113,0.8748231233107812,RTC,pullin,Lougheed Station @ Bay 8,RTC
61709_RTC,44.30948596412439,46.94760341034751,38.31165608616308,1.0595384349156995,0.8646377914919278,RTC,pullin,Carvolth Exchange @ Bay 1 Unloading Only,RTC
RTC_61331,9.966540140858262,12.079916291314364,9.68227146602312,1.2120471217280533,0.9714776972933897,RTC,pullout,RTC,Bridgeport Station @ Bay 12
60596_RTC,31.449024791435413,33.16927694625661,25.999109515251146,1.0546996978834675,0.8267063823973182,RTC,pullin,Westbound Vine Ave @ Anderson St,RTC
RTC_56022,23.07809930017893,30.726393548746334,25.368143638686725,1.3314091922859568,1.0992301969378404,RTC,pullout,RTC,Scottsdale Exchange @ Bay 8
61332_RTC,8.846961866784268,11.04247273369536,8.371035694388787,1.2481655171538708,0.9462045638308519,RTC,pullin,Richmond-Brighouse Station @ Bay 6,RTC
XNE_59659,14.085269084391436,20.235860304102413,15.515294929119111,1.436668350661951,1.1015263418937702,XNE,pullout,XNE,Southbound Laity St @ Cutler Place
XNE_57777,17.339877300816976,24.356484204912977,18.328603382315723,1.4046514737313285,1.0570203620444398,XNE,pullout,XNE,Northbound 232 St @ 128 Ave
59554_XNE,11.00209815640964,13.60942355932069,8.592251884631263,1.2369843793287798,0.7809648452941279,XNE,pullin,Burquitlam Station @ Bay 1,XNE
XNE_53239,10.883324710628717,15.68944256000619,11.603757310760834,1.4416038276137981,1.0661960034536633,XNE,pullout,XNE,Southbound 2nd Ave @ Ioco Rd
53161_XNE,3.842325586420385,5.202305851208816,3.747515570144624,1.353947169285939,0.975324835404152,XNE,pullin,Coquitlam Central Station @ Bay 6,XNE
XNE_53887,3.790357117371625,6.447095756943204,4.630556986853941,1.7009204033560459,1.2216677330037287,XNE,pullout,XNE,Coquitlam Central Station @ Bay 11
XNE_53730,4.397596125969519,7.475141163064759,5.2666424999865535,1.6998243924495786,1.1976185054568738,XNE,pullout,XNE,Coquitlam Central Station @ Bay 12
XNE_61060,14.568611839354029,20.802712404145463,15.807934610961375,1.4279131487291965,1.0850680068405405,XNE,pullout,XNE,Haney Place @ Bay 5
59709_58592,1.6574545476753892,3.8519741772528464,3.2630852883639565,2.32403005117414,1.9687328940274678,XNE,interline,Port Haney Station @ Bay 3,Haney Place @ Bay 9
XNE_61890,7.371931868212727,11.94074387253262,8.655005730483376,1.619757763093322,1.1740485242142806,XNE,pullout,XNE,Moody Centre Station @ Bay 7
XNE_58434,12.47887082962608,22.45719117673716,16.37503087339189,1.7996172476937222,1.3122205604144839,XNE,pullout,XNE,Lougheed Station @ Bay 10
XNE_58439,12.636083255569623,22.624041129210504,16.171841824137392,1.790431470862498,1.27981444068195,XNE,pullout,XNE,Lougheed Station @ Bay 5
58363_XNE,18.519681314400103,19.936866158918573,15.161372660948537,1.0765231766389267,0.8186627190587621,XNE,pullin,Northbound Lake City Way @ Enterprise St,XNE
XNE_58431,12.976289264124516,23.27530662892515,16.57762198724325,1.7936796995790067,1.2775317850747459,XNE,pullout,XNE,Lougheed Station @ Bay 7
59709_61060,1.707258117947835,3.869964422257771,3.2699644222577704,2.2667717210269065,1.915331014028708,XNE,interline,Port Haney Station @ Bay 3,Haney Place @ Bay 5
XNE_53035,4.731978638002178,8.563816513974354,5.954830663538018,1.809774973453803,1.2584229809735834,XNE,pullout,XNE,Coquitlam Central Station @ Bay 4
XNE_61061,14.791257781137489,21.28264729810458,16.553298799102667,1.4388666341306833,1.1191271928349606,XNE,pullout,XNE,Haney Place @ Bay 4
XNE_59423,16.575261362310563,24.32089543331084,18.30361535241521,1.467300870960176,1.1042731063073696,XNE,pullout,XNE,Westbound 116 Ave @ 231B St
58079_XNE,11.604987627218946,13.796628987471976,10.705493837863608,1.1888533991292365,0.9224907584351388,XNE,pullin,Braid Station @ Bay 1,XNE
58430_61306,10.26614982150978,17.318686254337898,11.929405340835103,1.68696995031687,1.1620135638231626,XNE,interline,Lougheed Station @ Bay 6,Coquitlam Central Station @ Bay 13
