dist_km,soc_pct,net_energy_kwh,phase,cum_used_kwh,cum_charged_kwh,stop_code,charge_kwh,charge_duration_sec,candidate_name,event_type,start_sec,end_sec,block_id,mode
239.0,56.16145087214799,316.75058291891486,charge,230.3393192822253,39.489902201140126,51843,39.489902201140126,540.0,Burrard Station,in_service_layover,85770.0,86310.0,2159900,medium
256.5,52.44836927300659,295.80880269975734,drive,251.2810995013828,39.489902201140126,,0.0,0.0,,,,,2159900,medium
270.5,48.72197465371702,274.79193704696416,drive,272.297965154176,39.489902201140126,,0.0,0.0,,,,,2159900,medium
287.5,45.955161684616925,259.18711190123963,drive,287.9027902999005,39.489902201140126,,0.0,0.0,,,,,2159900,medium
287.5,49.777438590760134,280.7447536518873,charge,287.9027902999005,61.047543951787816,61337,21.55764175064769,300.0,Marine Drive Station,interline_end,5970.0,6270.0,2159900,medium
309.5,44.58054383628806,251.43426723666482,drive,317.213276715123,61.047543951787816,,0.0,0.0,,,,,2159900,medium
332.5,39.486622845466115,222.704552848429,drive,345.94299110335885,61.047543951787816,,0.0,0.0,,,,,2159900,medium
332.5,45.56353690536517,256.9783481462597,charge,345.94299110335885,95.32133924961852,61338,34.2737952978307,480.0,Marine Drive Station,in_service_layover,99390.0,99870.0,2159900,medium
354.5,40.36664215089311,227.6678617310372,drive,375.25347751858135,95.32133924961852,,0.0,0.0,,,,,2159900,medium
377.5,35.27272116007115,198.93814734280136,drive,403.9831919068172,95.32133924961852,,0.0,0.0,,,,,2159900,medium
380.5,34.918306475460135,196.93924852159523,drive,405.9820907280233,95.32133924961852,,0.0,0.0,,,,,2159900,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2159901,medium
9.5,87.70868618944301,494.6769901084586,drive,12.9230098915414,0.0,,0.0,0.0,,,,,2159901,medium
13.0,87.47054130773593,493.33385297563063,drive,14.266147024369381,0.0,,0.0,0.0,,,,,2159901,medium
37.5,83.92570768283797,473.34099133120617,drive,34.259008668793825,0.0,,0.0,0.0,,,,,2159901,medium
59.95833333333333,80.19233621765488,452.28477626757353,drive,55.31522373242646,0.0,,0.0,0.0,,,,,2159901,medium
67.0,79.39016919392651,447.76055425374557,drive,59.839445746254455,0.0,,0.0,0.0,,,,,2159901,medium
0.0,90.0,507.6,start,0.0,0.0,,0.0,0.0,,,,,2159902,medium
8.0,87.70868618944301,494.6769901084586,drive,12.9230098915414,0.0,,0.0,0.0,,,,,2159902,medium
10.5,87.47054130773593,493.33385297563063,drive,14.266147024369381,0.0,,0.0,0.0,,,,,2159902,medium
29.5,83.7229688556546,472.19754434589197,drive,35.402455654108024,0.0,,0.0,0.0,,,,,2159902,medium
49.0,80.01802230457292,451.3016457977913,drive,56.29835420220873,0.0,,0.0,0.0,,,,,2159902,medium
